Распродажа/Экипировка/Ласты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/s/t/stingray_short2_1_.jpg,https://www.batiskaf.ru/lasty-stingray-short.html,Ласты для подводной охоты Stingray Short,8450руб.,OMP464,Да,"Новые ласты Stingray Short имеют лопасть на 15 см короче, чем у традиционных охотничьих ласт. Такая лопасть позволяет дольше плавать по поверхности, не утомляя мышцы ног.
"
Дайвинг/Неопрен/Шлема/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/_/_/__aquatics_2.png,https://www.batiskaf.ru/podshlemnik-akvatiks-polnolicevoj-3-mm.html,Подшлемник Акватикс 3мм,1290руб.,AQ515-10,Да,"Подшлемник используется для защиты лица и головы от холодной воды, с гидрокостюмами мокрого, сухого типа (подводная охота, дайвинг)."
Распродажа/Экипировка/Ласты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/_/_/___________mares_4f12996f58f18_1.jpg,https://www.batiskaf.ru/lasty-razor-pro.html,Ласты для подводной охоты RAZOR PRO ,8900руб.,420401SA,Да,"Ласты с длинными лопастями. Черные лопасти на модели Razor PRO самые жесткие и бескомпромисные. Доступны большие размеры калош (47-48), что не маловажно для нашего подводного охотника с большой ногой и толстым носком. Лопасти могут меняться."
Распродажа/Экипировка/Ласты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/n/e/nemopro.ru-___1911158783804001636_9006188506___-.jpg,https://www.batiskaf.ru/lasty-razor-soft.html,Ласты для подводной охоты Razor Soft,8700руб.,420402SA0,Да,Ласты Mares Razor Soft – ласты для подводной охоты. Лёгкие и эффективные.
Снаряжение для подводной охоты/Грузовые системы/Грузовые жилеты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/a/q/aq435-10-01_1_.jpg,https://www.batiskaf.ru/zhilet-gruzovoj-neoprenovyj.html,Жилет Акватикс грузовой неопреновый ,4990руб.,AQ435-10,Да,"Неопреновый грузовой жилет, позволяет подводному охотнику корректно распределить груз по телу и снять чрезмерное напряжение на поясницу спины.
"
Дайвинг/Безопасность/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/s/c/scorpena-buoy-3_1_1_.jpg,https://www.batiskaf.ru/buj-dlja-podvodnoj-ohoty-scorpena-a-dlinnyj.html,Буй для подводной охоты Scorpena A длинный ,1290руб.,SCO19009027,Да,"• Материал: буй изготовлен из поливинилхлорида (ПВХ), флажок - из нейлона;
• цветовая гамма: оранжево-красный;
• съёмный флажок на флагштоке;
• 25 метров нейлонового буйрепа с двумя карабинами;
• 4 дополнительных места крепления аксессуаров."
Дайвинг/Безопасность/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/l/i/lin_27_yellow_b_1__1_.jpg,https://www.batiskaf.ru/bujrep-plavajuschij-25m.html,Буйреп плавающий 25м,770руб.,SCO19110037,Да,"Буйреп применяется во всех видах подводного спорта и спорта на воде, однако главной областью применения является подводная охота. "
Дайвинг/Фонари/Аккумуляторные/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/2/b/2bkznl3xze5rka36iaa5udifbaft9r3l.jpg,https://www.batiskaf.ru/fonar-ferei-w152-holodnyj-svet.html,Фонарь Ferei W152 1000 люмен холодный свет,10800руб.,W152,Да,"назначение – подводные погружения;
тип освещения: холодное белое и нейтральное белое;
используемый диод: Cree XM-L2;
световой поток: 1000/930 люменов;
цветовая температура: 3750-5000 Кельвинов;
интенсивность освещения: 21904/20592 кандела;
дальность действия луча: 296/287 метров;
питание от батареек форм-фактора 18650;
погружение на глубину до 150 метров;
защищён от влаги и пыли по стандарту IPX8;
четыре режима работы;
включение и выключение поворотом магнитного переключателя;
есть функция предупреждения о разряде батареи;
ударопрочность – 1 метр;
длина корпуса: 223 миллиметра;
диаметр головной части – 40 миллиметров;
диаметр корпуса – 27 миллиметров;
вес составляет 229,5 грамма."
Снаряжение для подводной охоты/Экипировка/Ласты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/s/c/scorpenaa-5_1_.jpg,https://www.batiskaf.ru/lasty-scorpena-a.html,Ласты для подводной охоты Scorpena A,6740руб.,SCO9000300,Да,"СКИДКА 10% ПО ПРОМОКОДУ SALE10
Лопасти этих ласт выполнены из комбинированного сплава полимерных материалов и имеют оптимальную жесткость для большинства подводных охотников. Галоша выполнена из термопластичной резины, мягкой и комфортной для стопы, но вместе с тем достаточно плотной для точной передачи энергии гребка."
Снаряжение для подводной охоты/Экипировка/Ласты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/i/m/img_1919_1_1_1__1_.jpg,https://www.batiskaf.ru/lasty-reguliruemye-scorpena-c.html,Ласты для подводной охоты Scorpena C регулируемые,7990руб.,SCO9000208,Да,"СКИДКА 10% ПО ПРОМОКОДУ SALE10
Регулируемые ласты SCORPENA с открытой пяткой имеют удобную мягкую галошу. Отсутствие задней части галоши позволяет одевать их с неопреновыми носками 9мм, даже при большом размере ноги. "
